424	8.0753925563E-15	5.3697588865E-19
425	8.0583024020E-15	5.2983350295E-19
426	8.0426652183E-15	5.2285137718E-19
427	8.0281173956E-15	5.1600111454E-19
428	8.0153286073E-15	5.0930610191E-19
429	8.0032529595E-15	5.0272572156E-19
430	7.9925589923E-15	4.9633365616E-19
431	7.9832279049E-15	4.9005163946E-19
432	7.9749052565E-15	4.8387796179E-19
433	7.9675774035E-15	4.7778630573E-19
434	7.9612308890E-15	4.7172659518E-19
435	7.9558524402E-15	4.6574730867E-19
436	7.9514289655E-15	4.5981113164E-19
437	7.9479475515E-15	4.5392968940E-19
438	7.9453954609E-15	4.4811428311E-19
439	7.9437601291E-15	4.4239953660E-19
440	7.9427053534E-15	4.3679564237E-19
441	7.9422233032E-15	4.3132415887E-19
442	7.9426271422E-15	4.2599446111E-19
443	7.9435854708E-15	4.2078114082E-19
444	7.9450908004E-15	4.1569372513E-19
445	7.9474523244E-15	4.1070742118E-19
446	7.9500281756E-15	4.0580935216E-19
447	7.9534429283E-15	4.0094218390E-19
448	7.9570605751E-15	3.9612795104E-19
449	7.9611892811E-15	3.9132181188E-19
450	7.9658221405E-15	3.8652400549E-19
451	7.9706441165E-15	3.8173476441E-19
452	7.9759594306E-15	3.7696514374E-19
453	7.9814559119E-15	3.7225817813E-19
454	7.9871310170E-15	3.6761301942E-19
455	7.9932850700E-15	3.6306068041E-19
456	7.9993086034E-15	3.5858916441E-19
457	8.0058035332E-15	3.5421820627E-19
458	8.0124646423E-15	3.4994619447E-19
459	8.0189919946E-15	3.4578188447E-19
460	8.0256834353E-15	3.4169269335E-19
461	8.0325366496E-15	3.3768769524E-19
462	8.0392556175E-15	3.3375543580E-19
463	8.0461343533E-15	3.2987466848E-19
464	8.0528793968E-15	3.2606472500E-19
465	8.0597822409E-15	3.2228475664E-19
466	8.0662632319E-15	3.1855424518E-19
467	8.0729025612E-15	3.1487253161E-19
468	8.0794117658E-15	3.1121945501E-19
469	8.0855072838E-15	3.0761413617E-19
470	8.0914780405E-15	3.0404630958E-19
471	8.0976080866E-15	3.0051553440E-19
472	8.1033323728E-15	2.9703088558E-19
473	8.1086558712E-15	2.9357285421E-19
474	8.1138625585E-15	2.9015058759E-19
475	8.1186758718E-15	2.8677299898E-19
476	8.1233773504E-15	2.8343022825E-19
477	8.1276927005E-15	2.8014029829E-19
478	8.1316266355E-15	2.7692077575E-19
479	8.1351838106E-15	2.7376148360E-19
480	8.1386409638E-15	2.7068865741E-19
481	8.1414572252E-15	2.6769192705E-19
482	8.1439103565E-15	2.6476116735E-19
483	8.1460047869E-15	2.6188649313E-19
484	8.1474772255E-15	2.5904943437E-19
485	8.1488684264E-15	2.5623196917E-19
486	8.1496484141E-15	2.5342522605E-19
487	8.1498246684E-15	2.5062920719E-19
488	8.1496678778E-15	2.4785251849E-19
489	8.1489198903E-15	2.4511210618E-19
490	8.1475879342E-15	2.4239900042E-19
491	8.1459392455E-15	2.3974668544E-19
492	8.1437186714E-15	2.3715424047E-19
493	8.1409331983E-15	2.3462075866E-19
494	8.1375897280E-15	2.3214534684E-19
495	8.1336950785E-15	2.2970239071E-19
496	8.1292559854E-15	2.2729147173E-19
497	8.1242791026E-15	2.2489588577E-19
498	8.1187710036E-15	2.2251551973E-19
499	8.1124863517E-15	2.2012611695E-19
500	8.1059362304E-15	2.1775200000E-19
501	8.0986243096E-15	2.1538510304E-19
502	8.0905598321E-15	2.1304126520E-19
503	8.0822476212E-15	2.1072023251E-19
504	8.0731970822E-15	2.0844518730E-19
505	8.0634171652E-15	2.0621546519E-19
506	8.0531616319E-15	2.0403813026E-19
507	8.0421923736E-15	2.0192007383E-19
508	8.0307610369E-15	1.9985276191E-19
509	8.0186312692E-15	1.9783543660E-19
510	8.0058115342E-15	1.9585227401E-19
511	7.9923101957E-15	1.9390280343E-19
512	7.9783747358E-15	1.9195675850E-19
513	7.9637722428E-15	1.9002901781E-19
514	7.9485108039E-15	1.8808992946E-19
515	7.9328348519E-15	1.8616177691E-19
516	7.9162784880E-15	1.8423721368E-19
517	7.8993214951E-15	1.8232353533E-19
518	7.8817351615E-15	1.8044225793E-19
519	7.8632943117E-15	1.7860009358E-19
520	7.8444730167E-15	1.7679648384E-19
521	7.8250450246E-15	1.7503794934E-19
522	7.8050177091E-15	1.7331679526E-19
523	7.7846276280E-15	1.7162549737E-19
524	7.7631941747E-15	1.6996364916E-19
525	7.7414122777E-15	1.6831702840E-19
526	7.7190597036E-15	1.6668547587E-19
527	7.6961434071E-15	1.6505516965E-19
528	7.6726702620E-15	1.6343977394E-19
529	7.6486470629E-15	1.6183237836E-19
530	7.6240805253E-15	1.6023966093E-19
531	7.5989772875E-15	1.5867482735E-19
532	7.5733439109E-15	1.5712421848E-19
533	7.5469661259E-15	1.5559429137E-19
534	7.5202926797E-15	1.5409135668E-19
535	7.4931083244E-15	1.5260852068E-19
536	7.4654193243E-15	1.5115202834E-19
537	7.4370143901E-15	1.4972152539E-19
538	7.4083354143E-15	1.4831666239E-19
539	7.3791701549E-15	1.4693709470E-19
540	7.3493095195E-15	1.4557613169E-19
541	7.3191903646E-15	1.4422722799E-19
542	7.2886026638E-15	1.4290282266E-19
543	7.2575521967E-15	1.4158384920E-19
544	7.2260446770E-15	1.4027650454E-19
545	7.1940857534E-15	1.3897449401E-19
546	7.1616810102E-15	1.3769009059E-19
547	7.1290455784E-15	1.3641085826E-19
548	7.0959737790E-15	1.3514286059E-19
549	7.0624710209E-15	1.3389807184E-19
550	7.0285426517E-15	1.3266416228E-19
551	6.9941939585E-15	1.3145297907E-19
552	6.9596360021E-15	1.3025232946E-19
553	6.9246666312E-15	1.2906802203E-19
554	6.8894953191E-15	1.2789985741E-19
555	6.8537176928E-15	1.2674763880E-19
556	6.8179496198E-15	1.2560535392E-19
557	6.7817873726E-15	1.2448447834E-19
558	6.7452358700E-15	1.2338472888E-19
559	6.7085006908E-15	1.2229437646E-19
560	6.6713844980E-15	1.2123041181E-19
561	6.6340913462E-15	1.2017547885E-19
562	6.5966238252E-15	1.1912948962E-19
563	6.5589844946E-15	1.1809235711E-19
564	6.5209787092E-15	1.1706956926E-19
565	6.4828075385E-15	1.1604986357E-19
566	6.4444734430E-15	1.1503875966E-19
567	6.4059788549E-15	1.1404166031E-19
568	6.3673261783E-15	1.1305839650E-19
569	6.3285177893E-15	1.1208337309E-19
570	6.2895560369E-15	1.1111651088E-19
571	6.2504432425E-15	1.1016310300E-19
572	6.2111817010E-15	1.0922298763E-19
573	6.1717736808E-15	1.0828537419E-19
574	6.1324117949E-15	1.0736084662E-19
575	6.0929065668E-15	1.0644398784E-19
576	6.0534492498E-15	1.0553995768E-19
